cohort_status	stable_id	fold
FINAL_WORKFLOW_SPECIFIC	ENST00000250241	0
FINAL_WORKFLOW_SPECIFIC	ENST00000250495	2
FINAL_WORKFLOW_SPECIFIC	ENST00000250498	1
FINAL_WORKFLOW_SPECIFIC	ENST00000251047	0
FINAL_WORKFLOW_SPECIFIC	ENST00000251074	4
FINAL_WORKFLOW_SPECIFIC	ENST00000251241	4
FINAL_WORKFLOW_SPECIFIC	ENST00000251289	3
FINAL_WORKFLOW_SPECIFIC	ENST00000251413	3
FINAL_WORKFLOW_SPECIFIC	ENST00000251453	1
FINAL_WORKFLOW_SPECIFIC	ENST00000251496	2
FINAL_WORKFLOW_SPECIFIC	ENST00000251595	4
FINAL_WORKFLOW_SPECIFIC	ENST00000251654	1
FINAL_WORKFLOW_SPECIFIC	ENST00000251775	3
FINAL_WORKFLOW_SPECIFIC	ENST00000251849	3
FINAL_WORKFLOW_SPECIFIC	ENST00000251968	2
FINAL_WORKFLOW_SPECIFIC	ENST00000252015	1
FINAL_WORKFLOW_SPECIFIC	ENST00000252102	4
FINAL_WORKFLOW_SPECIFIC	ENST00000252288	2
FINAL_WORKFLOW_SPECIFIC	ENST00000252440	0
FINAL_WORKFLOW_SPECIFIC	ENST00000252445	2
FINAL_WORKFLOW_SPECIFIC	ENST00000252486	2
FINAL_WORKFLOW_SPECIFIC	ENST00000252487	0
FINAL_WORKFLOW_SPECIFIC	ENST00000252593	0
FINAL_WORKFLOW_SPECIFIC	ENST00000252594	3
FINAL_WORKFLOW_SPECIFIC	ENST00000252599	3
FINAL_WORKFLOW_SPECIFIC	ENST00000252602	3
FINAL_WORKFLOW_SPECIFIC	ENST00000252603	0
FINAL_WORKFLOW_SPECIFIC	ENST00000252622	1
FINAL_WORKFLOW_SPECIFIC	ENST00000252674	4
FINAL_WORKFLOW_SPECIFIC	ENST00000252699	0
FINAL_WORKFLOW_SPECIFIC	ENST00000252725	0
FINAL_WORKFLOW_SPECIFIC	ENST00000252809	1
FINAL_WORKFLOW_SPECIFIC	ENST00000252816	0
FINAL_WORKFLOW_SPECIFIC	ENST00000252818	3
FINAL_WORKFLOW_SPECIFIC	ENST00000252825	4
FINAL_WORKFLOW_SPECIFIC	ENST00000252934	4
FINAL_WORKFLOW_SPECIFIC	ENST00000252951	2
FINAL_WORKFLOW_SPECIFIC	ENST00000253003	4
FINAL_WORKFLOW_SPECIFIC	ENST00000253023	2
FINAL_WORKFLOW_SPECIFIC	ENST00000253024	1
FINAL_WORKFLOW_SPECIFIC	ENST00000253039	2
FINAL_WORKFLOW_SPECIFIC	ENST00000253047	1
FINAL_WORKFLOW_SPECIFIC	ENST00000253063	1
FINAL_WORKFLOW_SPECIFIC	ENST00000253099	0
FINAL_WORKFLOW_SPECIFIC	ENST00000253108	2
FINAL_WORKFLOW_SPECIFIC	ENST00000253247	0
FINAL_WORKFLOW_SPECIFIC	ENST00000253270	1
FINAL_WORKFLOW_SPECIFIC	ENST00000253329	1
FINAL_WORKFLOW_SPECIFIC	ENST00000253413	2
FINAL_WORKFLOW_SPECIFIC	ENST00000253452	3
FINAL_WORKFLOW_SPECIFIC	ENST00000253457	4
FINAL_WORKFLOW_SPECIFIC	ENST00000253462	1
FINAL_WORKFLOW_SPECIFIC	ENST00000253686	3
FINAL_WORKFLOW_SPECIFIC	ENST00000253788	0
FINAL_WORKFLOW_SPECIFIC	ENST00000253794	0
FINAL_WORKFLOW_SPECIFIC	ENST00000253814	4
FINAL_WORKFLOW_SPECIFIC	ENST00000253815	3
FINAL_WORKFLOW_SPECIFIC	ENST00000253861	2
FINAL_WORKFLOW_SPECIFIC	ENST00000254108	3
FINAL_WORKFLOW_SPECIFIC	ENST00000254193	1
FINAL_WORKFLOW_SPECIFIC	ENST00000254322	1
FINAL_WORKFLOW_SPECIFIC	ENST00000254337	3
FINAL_WORKFLOW_SPECIFIC	ENST00000254436	0
FINAL_WORKFLOW_SPECIFIC	ENST00000254480	3
FINAL_WORKFLOW_SPECIFIC	ENST00000254508	0
FINAL_WORKFLOW_SPECIFIC	ENST00000254630	4
FINAL_WORKFLOW_SPECIFIC	ENST00000254636	1
FINAL_WORKFLOW_SPECIFIC	ENST00000254644	3
FINAL_WORKFLOW_SPECIFIC	ENST00000254719	1
FINAL_WORKFLOW_SPECIFIC	ENST00000254722	3
FINAL_WORKFLOW_SPECIFIC	ENST00000254759	4
FINAL_WORKFLOW_SPECIFIC	ENST00000254803	3
FINAL_WORKFLOW_SPECIFIC	ENST00000254810	1
FINAL_WORKFLOW_SPECIFIC	ENST00000254821	1
FINAL_WORKFLOW_SPECIFIC	ENST00000254878	1
FINAL_WORKFLOW_SPECIFIC	ENST00000254928	2
FINAL_WORKFLOW_SPECIFIC	ENST00000254998	3
FINAL_WORKFLOW_SPECIFIC	ENST00000255175	3
FINAL_WORKFLOW_SPECIFIC	ENST00000255320	2
FINAL_WORKFLOW_SPECIFIC	ENST00000255631	0
FINAL_WORKFLOW_SPECIFIC	ENST00000255641	0
FINAL_WORKFLOW_SPECIFIC	ENST00000255681	0
FINAL_WORKFLOW_SPECIFIC	ENST00000255759	4
FINAL_WORKFLOW_SPECIFIC	ENST00000255764	4
FINAL_WORKFLOW_SPECIFIC	ENST00000255882	1
FINAL_WORKFLOW_SPECIFIC	ENST00000256015	2
FINAL_WORKFLOW_SPECIFIC	ENST00000256108	1
FINAL_WORKFLOW_SPECIFIC	ENST00000256196	2
FINAL_WORKFLOW_SPECIFIC	ENST00000256255	3
FINAL_WORKFLOW_SPECIFIC	ENST00000256319	4
FINAL_WORKFLOW_SPECIFIC	ENST00000256383	0
FINAL_WORKFLOW_SPECIFIC	ENST00000256433	2
FINAL_WORKFLOW_SPECIFIC	ENST00000256441	1
FINAL_WORKFLOW_SPECIFIC	ENST00000256442	3
FINAL_WORKFLOW_SPECIFIC	ENST00000256443	0
FINAL_WORKFLOW_SPECIFIC	ENST00000256460	4
FINAL_WORKFLOW_SPECIFIC	ENST00000256495	1
FINAL_WORKFLOW_SPECIFIC	ENST00000256496	1
FINAL_WORKFLOW_SPECIFIC	ENST00000256538	0
FINAL_WORKFLOW_SPECIFIC	ENST00000256545	1
FINAL_WORKFLOW_SPECIFIC	ENST00000256637	4
FINAL_WORKFLOW_SPECIFIC	ENST00000256644	1
FINAL_WORKFLOW_SPECIFIC	ENST00000256682	4
FINAL_WORKFLOW_SPECIFIC	ENST00000256686	1
FINAL_WORKFLOW_SPECIFIC	ENST00000256689	2
FINAL_WORKFLOW_SPECIFIC	ENST00000256854	3
FINAL_WORKFLOW_SPECIFIC	ENST00000256897	1
FINAL_WORKFLOW_SPECIFIC	ENST00000257013	3
FINAL_WORKFLOW_SPECIFIC	ENST00000257181	2
FINAL_WORKFLOW_SPECIFIC	ENST00000257190	2
FINAL_WORKFLOW_SPECIFIC	ENST00000257245	0
FINAL_WORKFLOW_SPECIFIC	ENST00000257262	1
FINAL_WORKFLOW_SPECIFIC	ENST00000257497	0
FINAL_WORKFLOW_SPECIFIC	ENST00000257663	4
FINAL_WORKFLOW_SPECIFIC	ENST00000257776	1
FINAL_WORKFLOW_SPECIFIC	ENST00000257787	1
FINAL_WORKFLOW_SPECIFIC	ENST00000257789	0
FINAL_WORKFLOW_SPECIFIC	ENST00000257818	1
FINAL_WORKFLOW_SPECIFIC	ENST00000257857	0
FINAL_WORKFLOW_SPECIFIC	ENST00000257863	2
FINAL_WORKFLOW_SPECIFIC	ENST00000257899	1
FINAL_WORKFLOW_SPECIFIC	ENST00000257904	1
FINAL_WORKFLOW_SPECIFIC	ENST00000258080	2
FINAL_WORKFLOW_SPECIFIC	ENST00000258083	4
FINAL_WORKFLOW_SPECIFIC	ENST00000258091	4
FINAL_WORKFLOW_SPECIFIC	ENST00000258105	4
FINAL_WORKFLOW_SPECIFIC	ENST00000258169	0
FINAL_WORKFLOW_SPECIFIC	ENST00000258383	0
FINAL_WORKFLOW_SPECIFIC	ENST00000258412	3
FINAL_WORKFLOW_SPECIFIC	ENST00000258416	1
FINAL_WORKFLOW_SPECIFIC	ENST00000258418	0
FINAL_WORKFLOW_SPECIFIC	ENST00000258424	2
FINAL_WORKFLOW_SPECIFIC	ENST00000258455	2
FINAL_WORKFLOW_SPECIFIC	ENST00000258648	2
FINAL_WORKFLOW_SPECIFIC	ENST00000258662	0
FINAL_WORKFLOW_SPECIFIC	ENST00000258739	1
FINAL_WORKFLOW_SPECIFIC	ENST00000258761	3
FINAL_WORKFLOW_SPECIFIC	ENST00000258770	2
FINAL_WORKFLOW_SPECIFIC	ENST00000258874	2
FINAL_WORKFLOW_SPECIFIC	ENST00000258947	0
FINAL_WORKFLOW_SPECIFIC	ENST00000258955	4
FINAL_WORKFLOW_SPECIFIC	ENST00000258960	4
FINAL_WORKFLOW_SPECIFIC	ENST00000258962	1
FINAL_WORKFLOW_SPECIFIC	ENST00000258975	3
FINAL_WORKFLOW_SPECIFIC	ENST00000259037	2
FINAL_WORKFLOW_SPECIFIC	ENST00000259038	4
FINAL_WORKFLOW_SPECIFIC	ENST00000259043	4
FINAL_WORKFLOW_SPECIFIC	ENST00000259056	0
FINAL_WORKFLOW_SPECIFIC	ENST00000259154	1
FINAL_WORKFLOW_SPECIFIC	ENST00000259229	2
FINAL_WORKFLOW_SPECIFIC	ENST00000259254	0
FINAL_WORKFLOW_SPECIFIC	ENST00000259339	1
FINAL_WORKFLOW_SPECIFIC	ENST00000259365	3
FINAL_WORKFLOW_SPECIFIC	ENST00000259456	1
FINAL_WORKFLOW_SPECIFIC	ENST00000259457	3
FINAL_WORKFLOW_SPECIFIC	ENST00000259477	0
FINAL_WORKFLOW_SPECIFIC	ENST00000259512	2
FINAL_WORKFLOW_SPECIFIC	ENST00000259523	3
FINAL_WORKFLOW_SPECIFIC	ENST00000259632	4
FINAL_WORKFLOW_SPECIFIC	ENST00000259667	2
FINAL_WORKFLOW_SPECIFIC	ENST00000259727	0
FINAL_WORKFLOW_SPECIFIC	ENST00000259818	1
FINAL_WORKFLOW_SPECIFIC	ENST00000259873	2
FINAL_WORKFLOW_SPECIFIC	ENST00000259895	0
FINAL_WORKFLOW_SPECIFIC	ENST00000260045	2
FINAL_WORKFLOW_SPECIFIC	ENST00000260102	1
FINAL_WORKFLOW_SPECIFIC	ENST00000260118	3
FINAL_WORKFLOW_SPECIFIC	ENST00000260130	2
FINAL_WORKFLOW_SPECIFIC	ENST00000260210	1
FINAL_WORKFLOW_SPECIFIC	ENST00000260247	2
FINAL_WORKFLOW_SPECIFIC	ENST00000260270	1
FINAL_WORKFLOW_SPECIFIC	ENST00000260359	1
FINAL_WORKFLOW_SPECIFIC	ENST00000260379	0
FINAL_WORKFLOW_SPECIFIC	ENST00000260386	0
FINAL_WORKFLOW_SPECIFIC	ENST00000260408	1
FINAL_WORKFLOW_SPECIFIC	ENST00000260443	4
FINAL_WORKFLOW_SPECIFIC	ENST00000260447	0
FINAL_WORKFLOW_SPECIFIC	ENST00000260508	2
FINAL_WORKFLOW_SPECIFIC	ENST00000260563	1
FINAL_WORKFLOW_SPECIFIC	ENST00000260641	4
FINAL_WORKFLOW_SPECIFIC	ENST00000260665	0
FINAL_WORKFLOW_SPECIFIC	ENST00000260731	2
FINAL_WORKFLOW_SPECIFIC	ENST00000260810	1
FINAL_WORKFLOW_SPECIFIC	ENST00000260953	2
FINAL_WORKFLOW_SPECIFIC	ENST00000260956	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261015	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261024	2
FINAL_WORKFLOW_SPECIFIC	ENST00000261070	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261167	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261182	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261191	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261192	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261220	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261254	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261267	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261304	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261313	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261366	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261396	2
FINAL_WORKFLOW_SPECIFIC	ENST00000261401	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261416	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261427	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261438	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261443	2
FINAL_WORKFLOW_SPECIFIC	ENST00000261461	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261479	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261482	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261489	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261531	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261537	2
FINAL_WORKFLOW_SPECIFIC	ENST00000261574	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261590	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261593	2
FINAL_WORKFLOW_SPECIFIC	ENST00000261597	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261622	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261623	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261636	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261692	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261712	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261713	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261714	2
FINAL_WORKFLOW_SPECIFIC	ENST00000261721	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261735	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261758	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261772	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261783	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261798	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261811	2
FINAL_WORKFLOW_SPECIFIC	ENST00000261813	4
FINAL_WORKFLOW_SPECIFIC	ENST00000261819	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261845	3
FINAL_WORKFLOW_SPECIFIC	ENST00000261868	1
FINAL_WORKFLOW_SPECIFIC	ENST00000261875	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261880	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261890	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261942	0
FINAL_WORKFLOW_SPECIFIC	ENST00000261947	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262027	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262030	1
FINAL_WORKFLOW_SPECIFIC	ENST00000262033	1
FINAL_WORKFLOW_SPECIFIC	ENST00000262053	1
FINAL_WORKFLOW_SPECIFIC	ENST00000262056	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262061	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262067	0
FINAL_WORKFLOW_SPECIFIC	ENST00000262093	3
FINAL_WORKFLOW_SPECIFIC	ENST00000262096	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262105	3
FINAL_WORKFLOW_SPECIFIC	ENST00000262120	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262177	3
FINAL_WORKFLOW_SPECIFIC	ENST00000262186	0
FINAL_WORKFLOW_SPECIFIC	ENST00000262187	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262193	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262197	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262213	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262225	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262238	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262262	3
FINAL_WORKFLOW_SPECIFIC	ENST00000262265	3
FINAL_WORKFLOW_SPECIFIC	ENST00000262291	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262302	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262306	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262319	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262395	0
FINAL_WORKFLOW_SPECIFIC	ENST00000262455	1
FINAL_WORKFLOW_SPECIFIC	ENST00000262498	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262554	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262570	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262584	1
FINAL_WORKFLOW_SPECIFIC	ENST00000262633	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262640	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262746	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262812	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262844	3
FINAL_WORKFLOW_SPECIFIC	ENST00000262890	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262942	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262947	3
FINAL_WORKFLOW_SPECIFIC	ENST00000262948	4
FINAL_WORKFLOW_SPECIFIC	ENST00000262962	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262982	2
FINAL_WORKFLOW_SPECIFIC	ENST00000262990	1
FINAL_WORKFLOW_SPECIFIC	ENST00000263102	1
FINAL_WORKFLOW_SPECIFIC	ENST00000263121	1
FINAL_WORKFLOW_SPECIFIC	ENST00000263168	1
FINAL_WORKFLOW_SPECIFIC	ENST00000263201	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263202	1
FINAL_WORKFLOW_SPECIFIC	ENST00000263208	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263212	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263228	0
FINAL_WORKFLOW_SPECIFIC	ENST00000263238	0
FINAL_WORKFLOW_SPECIFIC	ENST00000263239	4
FINAL_WORKFLOW_SPECIFIC	ENST00000263256	4
FINAL_WORKFLOW_SPECIFIC	ENST00000263270	1
FINAL_WORKFLOW_SPECIFIC	ENST00000263309	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263368	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263379	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263382	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263384	4
FINAL_WORKFLOW_SPECIFIC	ENST00000263545	4
FINAL_WORKFLOW_SPECIFIC	ENST00000263559	0
FINAL_WORKFLOW_SPECIFIC	ENST00000263574	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263579	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263620	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263629	1
FINAL_WORKFLOW_SPECIFIC	ENST00000263645	0
FINAL_WORKFLOW_SPECIFIC	ENST00000263657	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263672	0
FINAL_WORKFLOW_SPECIFIC	ENST00000263694	4
FINAL_WORKFLOW_SPECIFIC	ENST00000263697	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263733	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263735	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263741	0
FINAL_WORKFLOW_SPECIFIC	ENST00000263774	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263847	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263856	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263864	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263867	3
FINAL_WORKFLOW_SPECIFIC	ENST00000263897	2
FINAL_WORKFLOW_SPECIFIC	ENST00000263956	0
FINAL_WORKFLOW_SPECIFIC	ENST00000263974	1
FINAL_WORKFLOW_SPECIFIC	ENST00000264001	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264093	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264108	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264128	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264156	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264161	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264167	1
FINAL_WORKFLOW_SPECIFIC	ENST00000264193	1
FINAL_WORKFLOW_SPECIFIC	ENST00000264198	1
FINAL_WORKFLOW_SPECIFIC	ENST00000264218	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264220	3
FINAL_WORKFLOW_SPECIFIC	ENST00000264221	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264228	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264230	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264244	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264255	3
FINAL_WORKFLOW_SPECIFIC	ENST00000264258	3
FINAL_WORKFLOW_SPECIFIC	ENST00000264279	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264312	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264331	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264335	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264389	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264451	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264552	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264595	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264639	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264657	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264670	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264703	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264710	1
FINAL_WORKFLOW_SPECIFIC	ENST00000264718	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264720	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264824	1
FINAL_WORKFLOW_SPECIFIC	ENST00000264834	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264864	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264874	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264893	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264904	0
FINAL_WORKFLOW_SPECIFIC	ENST00000264932	3
FINAL_WORKFLOW_SPECIFIC	ENST00000264933	1
FINAL_WORKFLOW_SPECIFIC	ENST00000264935	3
FINAL_WORKFLOW_SPECIFIC	ENST00000264954	4
FINAL_WORKFLOW_SPECIFIC	ENST00000264993	2
FINAL_WORKFLOW_SPECIFIC	ENST00000264995	1
FINAL_WORKFLOW_SPECIFIC	ENST00000265028	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265036	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265044	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265056	1
FINAL_WORKFLOW_SPECIFIC	ENST00000265062	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265069	4
FINAL_WORKFLOW_SPECIFIC	ENST00000265070	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265073	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265093	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265097	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265100	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265112	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265174	1
FINAL_WORKFLOW_SPECIFIC	ENST00000265192	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265260	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265304	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265333	1
FINAL_WORKFLOW_SPECIFIC	ENST00000265339	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265340	1
FINAL_WORKFLOW_SPECIFIC	ENST00000265351	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265394	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265395	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265404	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265421	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265447	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265462	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265471	4
FINAL_WORKFLOW_SPECIFIC	ENST00000265498	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265523	4
FINAL_WORKFLOW_SPECIFIC	ENST00000265564	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265620	0
FINAL_WORKFLOW_SPECIFIC	ENST00000265643	4
FINAL_WORKFLOW_SPECIFIC	ENST00000265717	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265729	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265734	2
FINAL_WORKFLOW_SPECIFIC	ENST00000265753	1
FINAL_WORKFLOW_SPECIFIC	ENST00000265758	4
FINAL_WORKFLOW_SPECIFIC	ENST00000265838	4
FINAL_WORKFLOW_SPECIFIC	ENST00000265857	2
FINAL_WORKFLOW_SPECIFIC	ENST00000265866	3
FINAL_WORKFLOW_SPECIFIC	ENST00000265881	2
FINAL_WORKFLOW_SPECIFIC	ENST00000265896	1
FINAL_WORKFLOW_SPECIFIC	ENST00000266025	4
FINAL_WORKFLOW_SPECIFIC	ENST00000266069	0
FINAL_WORKFLOW_SPECIFIC	ENST00000266079	2
FINAL_WORKFLOW_SPECIFIC	ENST00000266087	4
FINAL_WORKFLOW_SPECIFIC	ENST00000266529	4
FINAL_WORKFLOW_SPECIFIC	ENST00000266560	1
FINAL_WORKFLOW_SPECIFIC	ENST00000266673	2
FINAL_WORKFLOW_SPECIFIC	ENST00000266679	0
FINAL_WORKFLOW_SPECIFIC	ENST00000266732	4
FINAL_WORKFLOW_SPECIFIC	ENST00000266735	2
FINAL_WORKFLOW_SPECIFIC	ENST00000266970	4
FINAL_WORKFLOW_SPECIFIC	ENST00000266991	3
FINAL_WORKFLOW_SPECIFIC	ENST00000267023	0
FINAL_WORKFLOW_SPECIFIC	ENST00000267113	4
FINAL_WORKFLOW_SPECIFIC	ENST00000267115	1
FINAL_WORKFLOW_SPECIFIC	ENST00000267202	3
FINAL_WORKFLOW_SPECIFIC	ENST00000267750	1
FINAL_WORKFLOW_SPECIFIC	ENST00000267812	2
FINAL_WORKFLOW_SPECIFIC	ENST00000267842	4
FINAL_WORKFLOW_SPECIFIC	ENST00000267869	2
FINAL_WORKFLOW_SPECIFIC	ENST00000267884	3
FINAL_WORKFLOW_SPECIFIC	ENST00000267918	2
FINAL_WORKFLOW_SPECIFIC	ENST00000267950	3
FINAL_WORKFLOW_SPECIFIC	ENST00000267973	0
FINAL_WORKFLOW_SPECIFIC	ENST00000267984	2
FINAL_WORKFLOW_SPECIFIC	ENST00000268220	3
FINAL_WORKFLOW_SPECIFIC	ENST00000268379	3
FINAL_WORKFLOW_SPECIFIC	ENST00000268383	0
FINAL_WORKFLOW_SPECIFIC	ENST00000268668	4
FINAL_WORKFLOW_SPECIFIC	ENST00000268717	0
FINAL_WORKFLOW_SPECIFIC	ENST00000268802	4
FINAL_WORKFLOW_SPECIFIC	ENST00000269122	2
FINAL_WORKFLOW_SPECIFIC	ENST00000269143	2
FINAL_WORKFLOW_SPECIFIC	ENST00000269195	2
FINAL_WORKFLOW_SPECIFIC	ENST00000269349	3
FINAL_WORKFLOW_SPECIFIC	ENST00000269373	2
FINAL_WORKFLOW_SPECIFIC	ENST00000269397	1
FINAL_WORKFLOW_SPECIFIC	ENST00000269518	3
FINAL_WORKFLOW_SPECIFIC	ENST00000269576	1
FINAL_WORKFLOW_SPECIFIC	ENST00000269601	3
FINAL_WORKFLOW_SPECIFIC	ENST00000269740	2
FINAL_WORKFLOW_SPECIFIC	ENST00000269886	3
FINAL_WORKFLOW_SPECIFIC	ENST00000270061	3
FINAL_WORKFLOW_SPECIFIC	ENST00000270142	2
FINAL_WORKFLOW_SPECIFIC	ENST00000270221	4
FINAL_WORKFLOW_SPECIFIC	ENST00000270225	2
