status	stable_id	sequence_cluster_id	fold
FROZEN_PHASE3D	ENST00000246554	SC7430a1a58211	0
FROZEN_PHASE3D	ENST00000246747	SCc537de8e2dda	1
FROZEN_PHASE3D	ENST00000246785	SCf30a0d6f2ca3	2
FROZEN_PHASE3D	ENST00000246802	SC75890ad7cad9	0
FROZEN_PHASE3D	ENST00000246868	SC73771b40773c	3
FROZEN_PHASE3D	ENST00000246957	SCd3aa3d578845	3
FROZEN_PHASE3D	ENST00000247191	SC51a983bcba8b	1
FROZEN_PHASE3D	ENST00000247461	SC843bd0d4b3d7	1
FROZEN_PHASE3D	ENST00000247655	SCc738657052e1	0
FROZEN_PHASE3D	ENST00000247665	SCebe2c9c85052	3
FROZEN_PHASE3D	ENST00000247668	SC372eb55aa9c6	1
FROZEN_PHASE3D	ENST00000247843	SC4ca85630066e	3
FROZEN_PHASE3D	ENST00000247866	SCd0ee27a9b8dc	0
FROZEN_PHASE3D	ENST00000247970	SC7845880f5501	0
FROZEN_PHASE3D	ENST00000248098	SCf9b1caa3ff8d	0
FROZEN_PHASE3D	ENST00000248114	SC2d6e219f1dea	0
FROZEN_PHASE3D	ENST00000248342	SC506bbdfdcadb	3
FROZEN_PHASE3D	ENST00000248378	SCc6e90fe3f9fc	4
FROZEN_PHASE3D	ENST00000248450	SC09d7d1a4e108	2
FROZEN_PHASE3D	ENST00000248553	SC909694eaf21a	3
FROZEN_PHASE3D	ENST00000248566	SC87015b208fc4	1
FROZEN_PHASE3D	ENST00000248879	SCab99bd538c85	2
FROZEN_PHASE3D	ENST00000248924	SC248e14858a7f	4
FROZEN_PHASE3D	ENST00000248958	SCc893df84efce	1
FROZEN_PHASE3D	ENST00000248975	SC868273c8fe50	0
FROZEN_PHASE3D	ENST00000249014	SCda877eafd32f	0
FROZEN_PHASE3D	ENST00000249071	SC7e18b3236626	1
FROZEN_PHASE3D	ENST00000249209	SCf553d3158b3e	1
FROZEN_PHASE3D	ENST00000249269	SCceab2bb69f34	0
FROZEN_PHASE3D	ENST00000249289	SC02cc4b0f2705	0
FROZEN_PHASE3D	ENST00000249299	SCabc85e6ca772	4
FROZEN_PHASE3D	ENST00000249364	SCdede9a8d54f3	1
FROZEN_PHASE3D	ENST00000249442	SC0af157d9dc95	1
FROZEN_PHASE3D	ENST00000249647	SC3eedd1810265	0
FROZEN_PHASE3D	ENST00000249750	SC7b0c1fd1d5bc	1
FROZEN_PHASE3D	ENST00000249776	SC0f04c3097fbc	2
FROZEN_PHASE3D	ENST00000249786	SC996d1fcccb77	0
FROZEN_PHASE3D	ENST00000249923	SCa61f83e4d926	4
FROZEN_PHASE3D	ENST00000250113	SC8feec91b0159	3
FROZEN_PHASE3D	ENST00000250124	SCa03d0c092920	1
FROZEN_PHASE3D	ENST00000250241	SC1197e3ffa2d4	0
FROZEN_PHASE3D	ENST00000250495	SCca0d07722442	2
FROZEN_PHASE3D	ENST00000250498	SC800167655c44	1
FROZEN_PHASE3D	ENST00000251047	SCa21080b3d3d3	0
FROZEN_PHASE3D	ENST00000251074	SCe456c35f779f	4
FROZEN_PHASE3D	ENST00000251241	SC1a30b9453544	4
FROZEN_PHASE3D	ENST00000251289	SCc68339a0732f	3
FROZEN_PHASE3D	ENST00000251413	SCe80f21e79747	3
FROZEN_PHASE3D	ENST00000251453	SCcdbe5c4bcc69	1
FROZEN_PHASE3D	ENST00000251496	SCee197c40f4cd	2
FROZEN_PHASE3D	ENST00000251595	SCd6aa26c8007a	4
FROZEN_PHASE3D	ENST00000251654	SCe68b7d1dfa5b	1
FROZEN_PHASE3D	ENST00000251775	SC192492a54e23	3
FROZEN_PHASE3D	ENST00000251849	SCb72b29016bd8	3
FROZEN_PHASE3D	ENST00000251968	SC6f43a70ed7c4	2
FROZEN_PHASE3D	ENST00000252015	SC50bc3801fb8f	1
FROZEN_PHASE3D	ENST00000252102	SC9e248b8e4f4d	4
FROZEN_PHASE3D	ENST00000252288	SC43faafc69985	2
FROZEN_PHASE3D	ENST00000252440	SC43ba2a425064	0
FROZEN_PHASE3D	ENST00000252445	SCefb044b5705a	2
FROZEN_PHASE3D	ENST00000252486	SCd713adbdf539	2
FROZEN_PHASE3D	ENST00000252487	SCff24edf95d92	0
FROZEN_PHASE3D	ENST00000252593	SC038e142da54b	0
FROZEN_PHASE3D	ENST00000252594	SC94c2dc88bd2c	3
FROZEN_PHASE3D	ENST00000252599	SCdf06c371bf2a	3
FROZEN_PHASE3D	ENST00000252602	SCe0c2f4168b58	3
FROZEN_PHASE3D	ENST00000252603	SC0d02dc383c0e	0
FROZEN_PHASE3D	ENST00000252622	SCa7b6b38d3a71	1
FROZEN_PHASE3D	ENST00000252674	SCa23ab7562f8d	4
FROZEN_PHASE3D	ENST00000252699	SCbc7e68c0c3ee	0
FROZEN_PHASE3D	ENST00000252725	SC2907bbc85c2b	0
FROZEN_PHASE3D	ENST00000252809	SC0969afeb0e6d	1
FROZEN_PHASE3D	ENST00000252816	SCa24123babff6	0
FROZEN_PHASE3D	ENST00000252818	SC35f419c177d1	3
FROZEN_PHASE3D	ENST00000252825	SC823464f7ba03	4
FROZEN_PHASE3D	ENST00000252934	SCb279e68889b8	4
FROZEN_PHASE3D	ENST00000252951	SC47e06602d051	2
FROZEN_PHASE3D	ENST00000253003	SC39388bc3f70b	4
FROZEN_PHASE3D	ENST00000253023	SC5ada4c9dd706	2
FROZEN_PHASE3D	ENST00000253024	SCd55568ce7048	1
FROZEN_PHASE3D	ENST00000253039	SCa505b7b87479	2
FROZEN_PHASE3D	ENST00000253047	SC60c8c0f39912	1
FROZEN_PHASE3D	ENST00000253063	SCbde2ec17ed24	1
FROZEN_PHASE3D	ENST00000253099	SCf6b68c04a343	0
FROZEN_PHASE3D	ENST00000253108	SCaf9819863fb6	2
FROZEN_PHASE3D	ENST00000253247	SCfb979fd83e7d	0
FROZEN_PHASE3D	ENST00000253270	SC3ae94175c495	1
FROZEN_PHASE3D	ENST00000253329	SC9b7e66d66d81	1
FROZEN_PHASE3D	ENST00000253413	SCc01c91a208f5	2
FROZEN_PHASE3D	ENST00000253452	SC50af5e94148d	3
FROZEN_PHASE3D	ENST00000253457	SC234bcda2785e	4
FROZEN_PHASE3D	ENST00000253462	SC4976cf26fb83	1
FROZEN_PHASE3D	ENST00000253686	SC5f0a7d7048db	3
FROZEN_PHASE3D	ENST00000253788	SC841b0866970c	0
FROZEN_PHASE3D	ENST00000253794	SC69a094baab51	0
FROZEN_PHASE3D	ENST00000253814	SCdcc6c993dcb8	4
FROZEN_PHASE3D	ENST00000253815	SCe34ebd1efc0b	3
FROZEN_PHASE3D	ENST00000253861	SC8999f944e998	2
FROZEN_PHASE3D	ENST00000254108	SCfcadefb5ffc5	3
FROZEN_PHASE3D	ENST00000254193	SC51f5af9be4c0	1
FROZEN_PHASE3D	ENST00000254322	SC844081849b70	1
FROZEN_PHASE3D	ENST00000254337	SCf3cec5532395	3
FROZEN_PHASE3D	ENST00000254436	SCb55dc954ab26	0
FROZEN_PHASE3D	ENST00000254480	SC094050eb1878	3
FROZEN_PHASE3D	ENST00000254508	SCf7cf29d4b246	0
FROZEN_PHASE3D	ENST00000254630	SC29fe660652e4	4
FROZEN_PHASE3D	ENST00000254636	SC50339c486c22	1
FROZEN_PHASE3D	ENST00000254644	SC8b19b39f8507	3
FROZEN_PHASE3D	ENST00000254719	SCedc07e376623	1
FROZEN_PHASE3D	ENST00000254722	SC59e3f7e56ad2	3
FROZEN_PHASE3D	ENST00000254759	SC0868ce830b17	4
FROZEN_PHASE3D	ENST00000254803	SC6c4f9ef88639	3
FROZEN_PHASE3D	ENST00000254810	SCa075f38533c0	1
FROZEN_PHASE3D	ENST00000254821	SCc89b4e89a182	1
FROZEN_PHASE3D	ENST00000254878	SC16210dcbb10d	1
FROZEN_PHASE3D	ENST00000254928	SC5a4709664741	2
FROZEN_PHASE3D	ENST00000254998	SCa4fdb971da7d	3
FROZEN_PHASE3D	ENST00000255175	SC898e9f815ce7	3
FROZEN_PHASE3D	ENST00000255320	SCa6084e1f6a50	2
FROZEN_PHASE3D	ENST00000255631	SC9887fe82c6bb	0
FROZEN_PHASE3D	ENST00000255641	SC06ba37ffe159	0
FROZEN_PHASE3D	ENST00000255681	SC3c8df974777d	0
FROZEN_PHASE3D	ENST00000255759	SC4cc556f809eb	4
FROZEN_PHASE3D	ENST00000255764	SC0cf7e1687be9	4
FROZEN_PHASE3D	ENST00000255882	SCb0d2d7e5cbfa	1
FROZEN_PHASE3D	ENST00000256015	SC9434803e5137	2
FROZEN_PHASE3D	ENST00000256108	SC98ddbba3a788	1
FROZEN_PHASE3D	ENST00000256196	SC3313e8727568	2
FROZEN_PHASE3D	ENST00000256255	SCce0a2bd6274e	3
FROZEN_PHASE3D	ENST00000256319	SC2f421f12de95	4
FROZEN_PHASE3D	ENST00000256383	SCba254055b702	0
FROZEN_PHASE3D	ENST00000256433	SCddc84c0f9a53	2
FROZEN_PHASE3D	ENST00000256441	SC5b7856ead017	1
FROZEN_PHASE3D	ENST00000256442	SC8ee2e601e9e7	3
FROZEN_PHASE3D	ENST00000256443	SC464e4cd36931	0
FROZEN_PHASE3D	ENST00000256460	SCf346158d1616	4
FROZEN_PHASE3D	ENST00000256495	SC57929db31ada	1
FROZEN_PHASE3D	ENST00000256496	SC4c65f72a01ee	1
FROZEN_PHASE3D	ENST00000256538	SC2be106c939c9	0
FROZEN_PHASE3D	ENST00000256545	SCe4b067ac2202	1
FROZEN_PHASE3D	ENST00000256637	SC9d640e223032	4
FROZEN_PHASE3D	ENST00000256644	SC00fca13a8d2a	1
FROZEN_PHASE3D	ENST00000256682	SC53bb2d755181	4
FROZEN_PHASE3D	ENST00000256686	SC8c1338132aac	1
FROZEN_PHASE3D	ENST00000256689	SC822c83f45c21	2
FROZEN_PHASE3D	ENST00000256854	SCa835b43a12fe	3
FROZEN_PHASE3D	ENST00000256897	SCaa758c2e5c35	1
FROZEN_PHASE3D	ENST00000257013	SCb4fd71f158f3	3
FROZEN_PHASE3D	ENST00000257181	SC3d030b86886a	2
FROZEN_PHASE3D	ENST00000257190	SC01cb8755e26a	2
FROZEN_PHASE3D	ENST00000257245	SC3cf9ff3d2cb8	0
FROZEN_PHASE3D	ENST00000257262	SC2b976a78b9ac	1
FROZEN_PHASE3D	ENST00000257497	SC950134a9450a	0
FROZEN_PHASE3D	ENST00000257663	SCf8d4ed9d290b	4
FROZEN_PHASE3D	ENST00000257776	SC7b055744a529	1
FROZEN_PHASE3D	ENST00000257787	SC7612ed1b6a21	1
FROZEN_PHASE3D	ENST00000257789	SC9993ae8aa748	0
FROZEN_PHASE3D	ENST00000257818	SC1a5e95c5cd45	1
FROZEN_PHASE3D	ENST00000257857	SCa89d4fe01372	0
FROZEN_PHASE3D	ENST00000257863	SCcd94e72f538a	2
FROZEN_PHASE3D	ENST00000257899	SCee84433c16e2	1
FROZEN_PHASE3D	ENST00000257904	SCa947963faff8	1
FROZEN_PHASE3D	ENST00000258080	SC1d60cfee8f28	2
FROZEN_PHASE3D	ENST00000258083	SC765dfb8aed5b	4
FROZEN_PHASE3D	ENST00000258091	SCc369808328ee	4
FROZEN_PHASE3D	ENST00000258105	SC56cc42c93753	4
FROZEN_PHASE3D	ENST00000258169	SC50bb44bf5ace	0
FROZEN_PHASE3D	ENST00000258383	SC177abd808663	0
FROZEN_PHASE3D	ENST00000258412	SC15d29dae0695	3
FROZEN_PHASE3D	ENST00000258416	SC6aca9ef2dc7e	1
FROZEN_PHASE3D	ENST00000258418	SCe810a6107da6	0
FROZEN_PHASE3D	ENST00000258424	SC517bb49603f5	2
FROZEN_PHASE3D	ENST00000258455	SC1069f0f77ca9	2
FROZEN_PHASE3D	ENST00000258648	SC9f6785cd3c38	2
FROZEN_PHASE3D	ENST00000258662	SCbb7e21e06c40	0
FROZEN_PHASE3D	ENST00000258739	SCd4ad241a101b	1
FROZEN_PHASE3D	ENST00000258761	SC28bcb88ef5ff	3
FROZEN_PHASE3D	ENST00000258770	SC8263d24fb0c4	2
FROZEN_PHASE3D	ENST00000258874	SCddd4808bd18b	2
FROZEN_PHASE3D	ENST00000258947	SCe1be41b44e4c	0
FROZEN_PHASE3D	ENST00000258955	SC15c99eaf60de	4
FROZEN_PHASE3D	ENST00000258960	SC857c142b5878	4
FROZEN_PHASE3D	ENST00000258962	SC0b54f844f4a5	1
FROZEN_PHASE3D	ENST00000258975	SC29c77bf1a717	3
FROZEN_PHASE3D	ENST00000259037	SC997dce63901d	2
FROZEN_PHASE3D	ENST00000259038	SC06f47fe0c32e	4
FROZEN_PHASE3D	ENST00000259043	SC4d608f99f7f4	4
FROZEN_PHASE3D	ENST00000259056	SC3ee5f715671b	0
FROZEN_PHASE3D	ENST00000259154	SCfccd79391d70	1
FROZEN_PHASE3D	ENST00000259229	SC48b6351b82bf	2
FROZEN_PHASE3D	ENST00000259254	SC7add9501f11f	0
FROZEN_PHASE3D	ENST00000259339	SCf1f958bd39e1	1
FROZEN_PHASE3D	ENST00000259365	SCd03d1b179d03	3
FROZEN_PHASE3D	ENST00000259456	SC1e17ce3264eb	1
FROZEN_PHASE3D	ENST00000259457	SC5b0ffb591f8e	3
FROZEN_PHASE3D	ENST00000259477	SC4634eefa6d23	0
FROZEN_PHASE3D	ENST00000259512	SCdfa59f27a704	2
FROZEN_PHASE3D	ENST00000259523	SC4c052c7ac8e0	3
FROZEN_PHASE3D	ENST00000259632	SCe17e1be7b786	4
FROZEN_PHASE3D	ENST00000259667	SC68cef5f16f4c	2
FROZEN_PHASE3D	ENST00000259727	SCca9fcc8ebc6f	0
FROZEN_PHASE3D	ENST00000259818	SC9e0b08c0110e	1
FROZEN_PHASE3D	ENST00000259873	SCeef2946e86cd	2
FROZEN_PHASE3D	ENST00000259895	SC67d1f3ec3f9c	0
FROZEN_PHASE3D	ENST00000260045	SC5e2a1d8d962c	2
FROZEN_PHASE3D	ENST00000260102	SCa14c035e5e5c	1
FROZEN_PHASE3D	ENST00000260118	SC4a78d7d0764e	3
FROZEN_PHASE3D	ENST00000260130	SC621dc406ba66	2
FROZEN_PHASE3D	ENST00000260210	SCc57e05c8a168	1
FROZEN_PHASE3D	ENST00000260247	SCdfc4574e097e	2
FROZEN_PHASE3D	ENST00000260270	SC7f61e9ce0951	1
FROZEN_PHASE3D	ENST00000260359	SC10989f2fb5b0	1
FROZEN_PHASE3D	ENST00000260379	SC1284e2c69953	0
FROZEN_PHASE3D	ENST00000260386	SCf2c355805535	0
FROZEN_PHASE3D	ENST00000260408	SCf63b609b7d75	1
FROZEN_PHASE3D	ENST00000260443	SC940310721488	4
FROZEN_PHASE3D	ENST00000260447	SCe1d825032f53	0
FROZEN_PHASE3D	ENST00000260508	SC8f21ef7a76df	2
FROZEN_PHASE3D	ENST00000260563	SC56a4dd9993d2	1
FROZEN_PHASE3D	ENST00000260641	SCcf5a7c243ae3	4
FROZEN_PHASE3D	ENST00000260665	SC055e6a824876	0
FROZEN_PHASE3D	ENST00000260731	SC5c8841e8c7e4	2
FROZEN_PHASE3D	ENST00000260810	SCe994ced8a395	1
FROZEN_PHASE3D	ENST00000260953	SC5b4fa7a2f87a	2
FROZEN_PHASE3D	ENST00000260956	SC35d9ddbde4a8	1
FROZEN_PHASE3D	ENST00000261015	SCad6708e319d3	4
FROZEN_PHASE3D	ENST00000261024	SCed3628831996	2
FROZEN_PHASE3D	ENST00000261070	SCb4b06f26fe48	1
FROZEN_PHASE3D	ENST00000261167	SC2123fe260937	4
FROZEN_PHASE3D	ENST00000261182	SC6aebc6a9837b	3
FROZEN_PHASE3D	ENST00000261191	SCc1674a486621	4
FROZEN_PHASE3D	ENST00000261192	SC95768bc87f51	1
FROZEN_PHASE3D	ENST00000261220	SC674ddf6ec3a6	0
FROZEN_PHASE3D	ENST00000261254	SC9ee25b57e01b	1
FROZEN_PHASE3D	ENST00000261267	SC50b884f6af35	0
FROZEN_PHASE3D	ENST00000261304	SC8feb152082e6	3
FROZEN_PHASE3D	ENST00000261313	SC158b8f5b6b6a	1
FROZEN_PHASE3D	ENST00000261366	SCe0f7668b302f	0
FROZEN_PHASE3D	ENST00000261396	SCb5dec88adc37	2
FROZEN_PHASE3D	ENST00000261401	SC1ddb491300b3	3
FROZEN_PHASE3D	ENST00000261416	SC18f58f8feaae	1
FROZEN_PHASE3D	ENST00000261427	SC90890b7e5efc	4
FROZEN_PHASE3D	ENST00000261438	SC442d84acff3f	4
FROZEN_PHASE3D	ENST00000261443	SC982987f962e5	2
FROZEN_PHASE3D	ENST00000261461	SC58d1f6ef4a42	3
FROZEN_PHASE3D	ENST00000261479	SC3d8ff38e8ac7	0
FROZEN_PHASE3D	ENST00000261482	SC3461237dc80a	1
FROZEN_PHASE3D	ENST00000261489	SC7bc90c0a11f8	1
FROZEN_PHASE3D	ENST00000261531	SC044fe037f1b0	4
FROZEN_PHASE3D	ENST00000261537	SCea40dce63ef6	2
FROZEN_PHASE3D	ENST00000261574	SCa111dd9c2492	1
FROZEN_PHASE3D	ENST00000261590	SCae51cc01bf06	0
FROZEN_PHASE3D	ENST00000261593	SC01cb8755e26a	2
FROZEN_PHASE3D	ENST00000261597	SC9824421723bc	4
FROZEN_PHASE3D	ENST00000261622	SC3dce6fa9dd19	3
FROZEN_PHASE3D	ENST00000261623	SC0066901ee8f6	0
FROZEN_PHASE3D	ENST00000261636	SCd6285f90fc66	3
FROZEN_PHASE3D	ENST00000261692	SC37afb8e88e2b	3
FROZEN_PHASE3D	ENST00000261712	SC7323ca795e84	0
FROZEN_PHASE3D	ENST00000261713	SCa8fa484fb012	4
FROZEN_PHASE3D	ENST00000261714	SC4ab61aed829d	2
FROZEN_PHASE3D	ENST00000261721	SC6ca3607d16dc	3
FROZEN_PHASE3D	ENST00000261735	SC0fb977592c4f	3
FROZEN_PHASE3D	ENST00000261758	SCfed18eac460e	1
FROZEN_PHASE3D	ENST00000261772	SC8e2c3b3f8bbd	4
FROZEN_PHASE3D	ENST00000261783	SCb9f6f93b8c2c	4
FROZEN_PHASE3D	ENST00000261798	SC52c53709953c	1
FROZEN_PHASE3D	ENST00000261811	SC4668dce0d90d	2
FROZEN_PHASE3D	ENST00000261813	SCbed5321da047	4
FROZEN_PHASE3D	ENST00000261819	SC7e95cc33280f	3
FROZEN_PHASE3D	ENST00000261845	SC5f1cb44546da	3
FROZEN_PHASE3D	ENST00000261868	SC6dfcdeacd230	1
FROZEN_PHASE3D	ENST00000261875	SC0e12a00d657c	0
FROZEN_PHASE3D	ENST00000261880	SC0e3f66e5e9f3	0
FROZEN_PHASE3D	ENST00000261890	SC8ca436077548	0
FROZEN_PHASE3D	ENST00000261942	SCc3d7d092328f	0
FROZEN_PHASE3D	ENST00000261947	SC009c50e56984	2
FROZEN_PHASE3D	ENST00000262027	SCe6df0184a178	4
FROZEN_PHASE3D	ENST00000262030	SC0d6146f60e79	1
FROZEN_PHASE3D	ENST00000262033	SC6fbf998c1700	1
FROZEN_PHASE3D	ENST00000262053	SC689438cac420	1
FROZEN_PHASE3D	ENST00000262056	SCa7db8c107e2b	4
FROZEN_PHASE3D	ENST00000262061	SCe5ceaeb2ef40	4
FROZEN_PHASE3D	ENST00000262067	SCe0a841256876	0
FROZEN_PHASE3D	ENST00000262093	SC11988bee0280	3
FROZEN_PHASE3D	ENST00000262096	SCec0c5a848310	4
FROZEN_PHASE3D	ENST00000262105	SC3a4f035142cc	3
FROZEN_PHASE3D	ENST00000262120	SC785d4bc97928	2
FROZEN_PHASE3D	ENST00000262177	SCb61aa2dc7cf5	3
FROZEN_PHASE3D	ENST00000262186	SCf023ee4f4f40	0
FROZEN_PHASE3D	ENST00000262187	SC0d6a000a6950	4
FROZEN_PHASE3D	ENST00000262193	SCbad22c6fc592	4
FROZEN_PHASE3D	ENST00000262197	SCd646d1063f33	2
FROZEN_PHASE3D	ENST00000262213	SCddbbf1093b87	2
FROZEN_PHASE3D	ENST00000262225	SC15ee8e7bf5d3	2
FROZEN_PHASE3D	ENST00000262238	SCc61ca2eba83e	2
FROZEN_PHASE3D	ENST00000262262	SC7a52159e588d	3
FROZEN_PHASE3D	ENST00000262265	SC52497361b9dc	3
FROZEN_PHASE3D	ENST00000262291	SC0a81514a22b4	4
FROZEN_PHASE3D	ENST00000262302	SC98136a79ab65	4
FROZEN_PHASE3D	ENST00000262306	SCc1f350f3fe28	4
FROZEN_PHASE3D	ENST00000262319	SC672471598454	4
FROZEN_PHASE3D	ENST00000262395	SC356659c7f98b	0
FROZEN_PHASE3D	ENST00000262455	SCb39dfe80f520	1
FROZEN_PHASE3D	ENST00000262498	SC6ee067516c2b	4
FROZEN_PHASE3D	ENST00000262554	SC764063044534	2
FROZEN_PHASE3D	ENST00000262570	SC4cfdae893a52	2
FROZEN_PHASE3D	ENST00000262584	SC3b3871962157	1
FROZEN_PHASE3D	ENST00000262633	SC851daf6111a0	2
FROZEN_PHASE3D	ENST00000262640	SC4fb575c5faa7	2
FROZEN_PHASE3D	ENST00000262746	SC76ef8aac9930	4
FROZEN_PHASE3D	ENST00000262812	SCd3b1ca7976e2	2
FROZEN_PHASE3D	ENST00000262844	SC39d54b383689	3
FROZEN_PHASE3D	ENST00000262890	SC3a027a32d78f	2
FROZEN_PHASE3D	ENST00000262942	SC54efe728c19c	4
FROZEN_PHASE3D	ENST00000262947	SC272cc65b81a6	3
FROZEN_PHASE3D	ENST00000262948	SCdc763a95aeae	4
FROZEN_PHASE3D	ENST00000262962	SC6a3be347b90a	2
FROZEN_PHASE3D	ENST00000262982	SC4e77347b4fef	2
FROZEN_PHASE3D	ENST00000262990	SCd9eeea81721b	1
FROZEN_PHASE3D	ENST00000263102	SC4179966a8e90	1
FROZEN_PHASE3D	ENST00000263121	SC23af6eb6c3a4	1
FROZEN_PHASE3D	ENST00000263168	SCb48223a745cf	1
FROZEN_PHASE3D	ENST00000263201	SCa1b7e2e4adab	2
FROZEN_PHASE3D	ENST00000263202	SC279d924d6fa0	1
FROZEN_PHASE3D	ENST00000263208	SC2a9b6b134456	2
FROZEN_PHASE3D	ENST00000263212	SCc1dd48a50dd6	2
FROZEN_PHASE3D	ENST00000263228	SCdb88bf666b3b	0
FROZEN_PHASE3D	ENST00000263238	SC605fc8a77e62	0
FROZEN_PHASE3D	ENST00000263239	SCb9b39b08169a	4
FROZEN_PHASE3D	ENST00000263256	SC21ad76a4abc5	4
FROZEN_PHASE3D	ENST00000263270	SC66743def4e50	1
FROZEN_PHASE3D	ENST00000263309	SC6b5d86b8efa2	2
FROZEN_PHASE3D	ENST00000263368	SC515b6fadbd21	3
FROZEN_PHASE3D	ENST00000263379	SC5d4868dac700	2
FROZEN_PHASE3D	ENST00000263382	SCe4f0a7b95aff	3
FROZEN_PHASE3D	ENST00000263384	SC508f0498d8f4	4
FROZEN_PHASE3D	ENST00000263545	SC27d34bf77cf7	4
FROZEN_PHASE3D	ENST00000263559	SC3369e633b635	0
FROZEN_PHASE3D	ENST00000263574	SC32e3102d3b9a	3
FROZEN_PHASE3D	ENST00000263579	SCd36ad3fda63e	3
FROZEN_PHASE3D	ENST00000263620	SC2aa1d4ad2044	2
FROZEN_PHASE3D	ENST00000263629	SCa074c6b60a24	1
FROZEN_PHASE3D	ENST00000263645	SCa2b4bc736a45	0
FROZEN_PHASE3D	ENST00000263657	SCbdda277579e7	2
FROZEN_PHASE3D	ENST00000263672	SCd7f32d79a747	0
FROZEN_PHASE3D	ENST00000263694	SC37aba6f98689	4
FROZEN_PHASE3D	ENST00000263697	SC38c3efb831d5	3
FROZEN_PHASE3D	ENST00000263733	SC6006ce38e645	3
FROZEN_PHASE3D	ENST00000263735	SCa6ead19e4690	3
FROZEN_PHASE3D	ENST00000263741	SC60a7d87f493f	0
FROZEN_PHASE3D	ENST00000263774	SC35673548656a	3
FROZEN_PHASE3D	ENST00000263847	SC831c6607d7bb	2
FROZEN_PHASE3D	ENST00000263856	SC27eaad5997c7	2
FROZEN_PHASE3D	ENST00000263864	SCb5495622e420	3
FROZEN_PHASE3D	ENST00000263867	SCd817de3bd958	3
FROZEN_PHASE3D	ENST00000263897	SC4207bb4618c7	2
FROZEN_PHASE3D	ENST00000263956	SC0c30bb0bb6b3	0
FROZEN_PHASE3D	ENST00000263974	SCb65a8d2e2a57	1
FROZEN_PHASE3D	ENST00000264001	SC7da16043d9be	2
FROZEN_PHASE3D	ENST00000264093	SCf89c5d0eeae7	2
FROZEN_PHASE3D	ENST00000264108	SC42ea18b7e40e	0
FROZEN_PHASE3D	ENST00000264128	SC9c1b8a4a3b45	4
FROZEN_PHASE3D	ENST00000264156	SC1bec37d18521	4
FROZEN_PHASE3D	ENST00000264161	SC7e90da6bea43	2
FROZEN_PHASE3D	ENST00000264167	SC3f4f3d731cb3	1
FROZEN_PHASE3D	ENST00000264193	SC0c7441c74859	1
FROZEN_PHASE3D	ENST00000264198	SCda0ea35449d9	1
FROZEN_PHASE3D	ENST00000264218	SCb1f85f4efa53	4
FROZEN_PHASE3D	ENST00000264220	SCba93c008e52d	3
FROZEN_PHASE3D	ENST00000264221	SCff8bf3fb65c5	0
FROZEN_PHASE3D	ENST00000264228	SCed36981a7d5c	2
FROZEN_PHASE3D	ENST00000264230	SC5992987bb7d6	0
FROZEN_PHASE3D	ENST00000264244	SCbf3b3a6ae8df	0
FROZEN_PHASE3D	ENST00000264255	SCb3960b0afb37	3
FROZEN_PHASE3D	ENST00000264258	SC5c4e51b97573	3
FROZEN_PHASE3D	ENST00000264279	SC681e02269b85	4
FROZEN_PHASE3D	ENST00000264312	SC2df03fa5fffa	4
FROZEN_PHASE3D	ENST00000264331	SCc6fef51fdaf3	0
FROZEN_PHASE3D	ENST00000264335	SCa3e4f6cb7e8e	2
FROZEN_PHASE3D	ENST00000264389	SC2076a7808a78	4
FROZEN_PHASE3D	ENST00000264451	SCadb5fc3e5706	0
FROZEN_PHASE3D	ENST00000264552	SCe5fdbdff76a9	2
FROZEN_PHASE3D	ENST00000264595	SCf8009cd396a2	0
FROZEN_PHASE3D	ENST00000264639	SC3a0645aa4ba3	4
FROZEN_PHASE3D	ENST00000264657	SC02de62dfc9c3	2
FROZEN_PHASE3D	ENST00000264670	SCd41faf0db8eb	0
FROZEN_PHASE3D	ENST00000264703	SC673ab9ec62e9	2
FROZEN_PHASE3D	ENST00000264710	SCacbbf8e64d22	1
FROZEN_PHASE3D	ENST00000264718	SCd52b8f2c3e39	4
FROZEN_PHASE3D	ENST00000264720	SCe30d2779ad55	2
FROZEN_PHASE3D	ENST00000264824	SCd7b543ce3229	1
FROZEN_PHASE3D	ENST00000264834	SCc0489872905d	0
FROZEN_PHASE3D	ENST00000264864	SC22812068d33c	0
FROZEN_PHASE3D	ENST00000264874	SCd8706d55864a	2
FROZEN_PHASE3D	ENST00000264893	SCb66e6a72efb8	0
FROZEN_PHASE3D	ENST00000264904	SC11af30f51282	0
FROZEN_PHASE3D	ENST00000264932	SC3ba901fa3e60	3
FROZEN_PHASE3D	ENST00000264933	SC6a59d9dcc4c2	1
FROZEN_PHASE3D	ENST00000264935	SCbb031d8a3604	3
FROZEN_PHASE3D	ENST00000264954	SC9d2574829f09	4
FROZEN_PHASE3D	ENST00000264993	SC0c887bc05e6b	2
FROZEN_PHASE3D	ENST00000264995	SC11d14052033d	1
FROZEN_PHASE3D	ENST00000265028	SC9e7cb4db9565	3
FROZEN_PHASE3D	ENST00000265036	SC184a9eb8ede9	0
FROZEN_PHASE3D	ENST00000265044	SCc8a1bd83a5c9	0
FROZEN_PHASE3D	ENST00000265056	SC1e2c296f7675	1
FROZEN_PHASE3D	ENST00000265062	SC122d0c7bb5c3	3
FROZEN_PHASE3D	ENST00000265069	SCa5ea3dca3db5	4
FROZEN_PHASE3D	ENST00000265070	SC143c90c182e2	3
